Ticker,ShortName,Sector,Industry,Price
CHD,Church & Dwight,Consumer Staples,Household Products,92.94000244140625
CI,Cigna,Health Care,Health Care Services,334.75
CINF,Cincinnati Financial,Financials,Property & Casualty Insurance,143.5800018310547
CTAS,Cintas,Industrials,Diversified Support Services,211.5500030517578
CSCO,Cisco,Information Technology,Communications Equipment,59.33000183105469
C,Citigroup,Financials,Diversified Banks,70.58999633789062
CFG,Citizens Financial Group,Financials,Regional Banks,38.650001525878906
CLX,Clorox,Consumer Staples,Household Products,139.0800018310547
CME,CME Group,Financials,Financial Exchanges & Data,280.45001220703125
CMS,CMS Energy,Utilities,Multi-Utilities,72.91000366210938
KO,Coca-Cola Company (The),Consumer Staples,Soft Drinks & Non-alcoholic Beverages,71.6500015258789
CTSH,Cognizant,Information Technology,IT Consulting & Other Services,77.69999694824219
CL,Colgate-Palmolive,Consumer Staples,Household Products,90.4800033569336
CMCSA,Comcast,Communication Services,Cable & Satellite,34.459999084472656
CAG,Conagra Brands,Consumer Staples,Packaged Foods & Meats,23.860000610351562
COP,ConocoPhillips,Energy,Oil & Gas Exploration & Production,91.41000366210938
ED,Consolidated Edison,Utilities,Multi-Utilities,110.02999877929688
STZ,Constellation Brands,Consumer Staples,Distillers & Vintners,186.97000122070312
CEG,Constellation Energy,Utilities,Electric Utilities,247.25999450683594
COO,Cooper Companies (The),Health Care,Health Care Supplies,82.30000305175781
CPRT,Copart,Industrials,Diversified Support Services,61.220001220703125
GLW,Corning Inc.,Information Technology,Electronic Components,45.7599983215332
CPAY,Corpay,Financials,Transaction & Payment Processing Services,330.3299865722656
CTVA,Corteva,Materials,Fertilizers & Agricultural Chemicals,62.630001068115234
CSGP,CoStar Group,Real Estate,Real Estate Services,77.95999908447266
COST,Costco,Consumer Staples,Consumer Staples Merchandise Retail,1008.2999877929688
CTRA,Coterra,Energy,Oil & Gas Exploration & Production,25.670000076293945
CRWD,CrowdStrike,Information Technology,Systems Software,440.5799865722656
CCI,Crown Castle,Real Estate,Telecom Tower REITs,106.87000274658203
CSX,CSX Corporation,Industrials,Rail Transportation,28.700000762939453
CMI,Cummins,Industrials,Construction Machinery & Heavy Transportation Equipment,299.8500061035156
CVS,CVS Health,Health Care,Health Care Services,67.45999908447266
DHR,Danaher Corporation,Health Care,Life Sciences Tools & Services,199.0500030517578
DRI,Darden Restaurants,Consumer Discretionary,Restaurants,203.88999938964844
DVA,DaVita,Health Care,Health Care Services,141.1300048828125
DAY,Dayforce,Industrials,Human Resource & Employment Services,58.849998474121094
DECK,Deckers Brands,Consumer Discretionary,Footwear,116.94000244140625
DE,Deere & Company,Industrials,Agricultural & Farm Machinery,481.6700134277344
DELL,Dell Technologies,Information Technology,"Technology Hardware, Storage & Peripherals",94.58999633789062
DAL,Delta Air Lines,Industrials,Passenger Airlines,44.20000076293945
DVN,Devon Energy,Energy,Oil & Gas Exploration & Production,31.440000534057617
DXCM,Dexcom,Health Care,Health Care Equipment,81.62000274658203
FANG,Diamondback Energy,Energy,Oil & Gas Exploration & Production,136.80999755859375
DLR,Digital Realty,Real Estate,Data Center REITs,164.5500030517578
DFS,Discover Financial,Financials,Consumer Finance,190.30999755859375
DG,Dollar General,Consumer Staples,Consumer Staples Merchandise Retail,90.30000305175781
DLTR,Dollar Tree,Consumer Staples,Consumer Staples Merchandise Retail,84.29000091552734
D,Dominion Energy,Utilities,Multi-Utilities,55.0
DPZ,Domino's,Consumer Discretionary,Restaurants,484.6099853515625
DASH,DoorDash,Consumer Discretionary,Specialized Consumer Services,205.08999633789062
DOV,Dover Corporation,Industrials,Industrial Machinery & Supplies & Components,173.8699951171875
DOW,Dow Inc.,Materials,Commodity Chemicals,30.420000076293945
DHI,D. R. Horton,Consumer Discretionary,Homebuilding,127.30999755859375
DTE,DTE Energy,Utilities,Multi-Utilities,136.36000061035156
DUK,Duke Energy,Utilities,Electric Utilities,121.58000183105469
DD,DuPont,Materials,Specialty Chemicals,67.25
EMN,Eastman Chemical Company,Materials,Specialty Chemicals,77.91999816894531
ETN,Eaton Corporation,Industrials,Electrical Components & Equipment,299.7099914550781
EBAY,eBay Inc.,Consumer Discretionary,Broadline Retail,68.5999984741211
ECL,Ecolab,Materials,Specialty Chemicals,255.3800048828125
EIX,Edison International,Utilities,Electric Utilities,54.880001068115234
EW,Edwards Lifesciences,Health Care,Health Care Equipment,75.6500015258789
EA,Electronic Arts,Communication Services,Interactive Home Entertainment,151.10000610351562
ELV,Elevance Health,Health Care,Managed Health Care,409.9800109863281
EMR,Emerson Electric,Industrials,Electrical Components & Equipment,108.31999969482422
ENPH,Enphase Energy,Information Technology,Semiconductor Materials & Equipment,45.560001373291016
ETR,Entergy,Utilities,Electric Utilities,84.47000122070312
EOG,EOG Resources,Energy,Oil & Gas Exploration & Production,110.86000061035156
EPAM,EPAM Systems,Information Technology,IT Consulting & Other Services,160.36000061035156
EQT,EQT Corporation,Energy,Oil & Gas Exploration & Production,51.849998474121094
EFX,Equifax,Industrials,Research & Consulting Services,264.3299865722656
EQIX,Equinix,Real Estate,Data Center REITs,875.8499755859375
EQR,Equity Residential,Real Estate,Multi-Family Residential REITs,71.72000122070312
ERIE,Erie Indemnity,Financials,Insurance Brokers,364.30999755859375
ESS,Essex Property Trust,Real Estate,Multi-Family Residential REITs,292.82000732421875
EL,Estée Lauder Companies (The),Consumer Staples,Personal Care Products,59.38999938964844
EG,Everest Group,Financials,Reinsurance,348.3900146484375
EVRG,Evergy,Utilities,Electric Utilities,69.25
ES,Eversource Energy,Utilities,Electric Utilities,58.83000183105469
EXC,Exelon,Utilities,Electric Utilities,46.47999954223633
EXE,Expand Energy,Energy,Oil & Gas Exploration & Production,105.87999725341797
EXPE,Expedia Group,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",161.7899932861328
EXPD,Expeditors International,Industrials,Air Freight & Logistics,112.58999633789062
EXR,Extra Space Storage,Real Estate,Self-Storage REITs,149.55999755859375
XOM,ExxonMobil,Energy,Integrated Oil & Gas,106.20999908447266
FFIV,"F5, Inc.",Information Technology,Communications Equipment,268.80999755859375
FDS,FactSet,Financials,Financial Exchanges & Data,434.55999755859375
FICO,Fair Isaac,Information Technology,Application Software,2048.169921875
FAST,Fastenal,Industrials,Trading Companies & Distributors,82.12000274658203
FRT,Federal Realty Investment Trust,Real Estate,Retail REITs,96.5199966430664
FDX,FedEx,Industrials,Air Freight & Logistics,219.72000122070312
FIS,Fidelity National Information Services,Financials,Transaction & Payment Processing Services,78.86000061035156
FITB,Fifth Third Bancorp,Financials,Regional Banks,37.099998474121094
FSLR,First Solar,Information Technology,Semiconductors,130.5399932861328
FE,FirstEnergy,Utilities,Electric Utilities,43.09000015258789
FI,Fiserv,Financials,Transaction & Payment Processing Services,184.3699951171875
F,Ford Motor Company,Consumer Discretionary,Automobile Manufacturers,10.279999732971191
FTNT,Fortinet,Information Technology,Systems Software,106.18000030517578
FTV,Fortive,Industrials,Industrial Machinery & Supplies & Components,67.55000305175781
FOXA,Fox Corporation (Class A),Communication Services,Broadcasting,49.470001220703125
FOX,Fox Corporation (Class B),Communication Services,Broadcasting,46.16999816894531
BEN,Franklin Resources,Financials,Asset Management & Custody Banks,20.059999465942383
FCX,Freeport-McMoRan,Materials,Copper,37.599998474121094
GRMN,Garmin,Consumer Discretionary,Consumer Electronics,191.77999877929688
IT,Gartner,Information Technology,IT Consulting & Other Services,427.489990234375
GE,GE Aerospace,Industrials,Aerospace & Defense,207.6999969482422
GEHC,GE HealthCare,Health Care,Health Care Equipment,70.52999877929688
GEV,GE Vernova,Industrials,Heavy Electrical Equipment,396.32000732421875
GEN,Gen Digital,Information Technology,Systems Software,25.93000030517578
GNRC,Generac,Industrials,Electrical Components & Equipment,114.55999755859375
GD,General Dynamics,Industrials,Aerospace & Defense,273.0299987792969
GIS,General Mills,Consumer Staples,Packaged Foods & Meats,55.43000030517578
GM,General Motors,Consumer Discretionary,Automobile Manufacturers,45.29999923706055
GPC,Genuine Parts Company,Consumer Discretionary,Distributors,120.29000091552734
GILD,Gilead Sciences,Health Care,Biotechnology,103.68000030517578
GPN,Global Payments,Financials,Transaction & Payment Processing Services,78.8499984741211
GL,Globe Life,Financials,Life & Health Insurance,121.83000183105469
GDDY,GoDaddy,Information Technology,Internet Services & Infrastructure,176.27000427246094
GS,Goldman Sachs,Financials,Investment Banking & Brokerage,566.0999755859375
HAL,Halliburton,Energy,Oil & Gas Equipment & Services,20.600000381469727
HIG,Hartford (The),Financials,Property & Casualty Insurance,125.66000366210938
HAS,Hasbro,Consumer Discretionary,Leisure Products,61.75
HCA,HCA Healthcare,Health Care,Health Care Facilities,347.9700012207031
DOC,Healthpeak Properties,Real Estate,Health Care REITs,17.809999465942383
HSIC,Henry Schein,Health Care,Health Care Distributors,65.30000305175781
HSY,Hershey Company (The),Consumer Staples,Packaged Foods & Meats,163.35000610351562
HES,Hess Corporation,Energy,Integrated Oil & Gas,132.30999755859375
HPE,Hewlett Packard Enterprise,Information Technology,"Technology Hardware, Storage & Peripherals",16.860000610351562
HLT,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",240.89999389648438
HOLX,Hologic,Health Care,Health Care Equipment,54.15999984741211
HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,364.5199890136719
